









Frequency of observations in the selected location(s).:
Number of taxa: 	412

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Yellow-bellied Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026144	0.015873	0.0187135	0.0305851	0.008	0.0067114	0.0015	0.0042194	0.0017575	0.002265	0.0032949	0.0046948	0.0017065	0.0011834	0.0018939	0.0030628	0.0	0.001328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Alder Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001292	0.0143791	0.1248196	0.2128655	0.2007979	0.1808	0.1100671	0.0805755	0.0703235	0.0773286	0.1370328	0.092257	0.0266041	0.003413	0.0023669	0.0	0.0015314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Willow Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Alder/Willow Flycatcher (Traill's Flycatcher)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021645	0.0011696	0.0	0.0	0.0	0.0	0.0014065	0.0	0.0	0.0	0.0015649	0.0017065	0.0047337	0.0037879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Least Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0062016	0.0439276	0.1372549	0.1911977	0.148538	0.1742021	0.1536	0.1718121	0.1093525	0.068917	0.0351494	0.0328426	0.0543657	0.0469484	0.0307167	0.0106509	0.0113636	0.0	0.0015674	0.001328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Empidonax sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015504	0.0103359	0.0470588	0.036075	0.0116959	0.0093085	0.0048	0.0067114	0.0143885	0.0140647	0.0246046	0.0203851	0.0329489	0.029734	0.0290102	0.0295858	0.0094697	0.0122511	0.0031348	0.001328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Phoebe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060976	0.0191571	0.1016484	0.0953488	0.101983	0.1085271	0.0826873	0.0849673	0.0966811	0.1052632	0.0890957	0.0816	0.0805369	0.0848921	0.0829817	0.086116	0.0736127	0.0527183	0.0532081	0.059727	0.0662722	0.0416667	0.0290965	0.0266458	0.0225764	0.0063492	0.0051903	0.0	0.0017794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Vermilion Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071174	0.0182768	0.0030395	0.003663	0.0	0.0	0.0	0.0	0.0	
Great Crested Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064599	0.0287582	0.0613276	0.1087719	0.0824468	0.088	0.0550336	0.0201439	0.021097	0.0070299	0.011325	0.0049423	0.0031299	0.0	0.0047337	0.0037879	0.0	0.0015674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tropical Kingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western Kingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002886	0.0035088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Kingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015504	0.0129199	0.0431373	0.1190476	0.1450292	0.1489362	0.1296	0.1275168	0.0892086	0.0886076	0.115993	0.1200453	0.1037891	0.1126761	0.0784983	0.0189349	0.0	0.0015314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Scissor-tailed Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015504	0.005168	0.0	0.0015	0.0035088	0.0	0.0	0.0	0.0	0.0	0.0035149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western Kingbird x Scissor-tailed Flycatcher (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Fork-tailed Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
new world flycatcher sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-throated Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001292	0.0026144	0.0021645	0.0	0.0013298	0.0015	0.0	0.0014388	0.0042194	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-headed Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027907	0.1111111	0.1281046	0.1262626	0.0935673	0.0984043	0.1264	0.0993289	0.0618705	0.0745429	0.0773286	0.0702152	0.0642504	0.0610329	0.0580205	0.0449704	0.0416667	0.0673813	0.0344828	0.0358566	0.0047619	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Philadelphia Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052288	0.0093795	0.0046784	0.0013298	0.0	0.0	0.0	0.0	0.0017575	0.0	0.0	0.0031299	0.0051195	0.0153846	0.0170455	0.0091884	0.0031348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Warbling Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031008	0.0090439	0.0300654	0.0526696	0.0479532	0.0492021	0.04	0.0348993	0.0273381	0.02391	0.0246046	0.006795	0.0065898	0.0062598	0.0119454	0.0047337	0.0018939	0.0015314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-eyed Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0129199	0.0954248	0.4105339	0.5333333	0.5957447	0.5696	0.5838926	0.5381295	0.535865	0.4938489	0.380521	0.3739703	0.312989	0.3105802	0.2899408	0.2405303	0.1607963	0.0768025	0.0332005	0.0015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
vireo sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002584	0.0015	0.001443	0.0	0.0	0.0016	0.0	0.0	0.0014065	0.0017575	0.0011325	0.0016474	0.0	0.003413	0.0059172	0.0037879	0.0045942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Loggerhead Shrike	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	7.215E-4	0.0011696	0.0026596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shrike	0.0162162	0.0113636	0.0015	0.0071429	0.0	0.0015	0.0084746	0.0	0.0015	0.0087719	0.0	0.0060976	0.0	0.0027473	0.0023256	0.0015	0.0015504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051903	0.0015	0.0053381	0.0156658	0.0151976	0.014652	0.0148148	0.0063694	0.0060241	0.0072993	0.0068966	
Canada Jay	0.0054054	0.0015	0.0	0.0015	0.0081301	0.0015	0.0084746	0.0015	0.0015	0.0	0.0070423	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0013072	0.0	0.0023392	0.0013298	0.0032	0.0026846	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015649	0.0	0.0015	0.0015	0.0	0.0015674	0.001328	0.0	0.0	0.0020492	0.0017794	0.002611	0.0	0.0	0.0015	0.0	0.0	0.0	0.0068966	
Blue Jay	0.2702703	0.3295455	0.3809524	0.3857143	0.4146341	0.4166667	0.5423729	0.3	0.4285714	0.2894737	0.3661972	0.3109756	0.3065134	0.2664835	0.2581395	0.2096317	0.2217054	0.3191214	0.372549	0.3672439	0.3251462	0.3071809	0.304	0.2442953	0.2100719	0.1786217	0.2267135	0.2287656	0.2372323	0.2613459	0.2508532	0.2721893	0.3257576	0.4226646	0.4090909	0.4196547	0.3603175	0.3217993	0.2991803	0.3113879	0.3263708	0.3009119	0.3333333	0.3592593	0.3566879	0.2891566	0.3941606	0.3103448	
American Crow	0.3297297	0.2840909	0.3333333	0.4285714	0.2845528	0.3333333	0.2457627	0.3142857	0.6190476	0.6052632	0.5492958	0.5792683	0.5708812	0.532967	0.4674419	0.4475921	0.4945736	0.4793282	0.4601307	0.4365079	0.477193	0.4760638	0.4208	0.4080537	0.4589928	0.4472574	0.4622144	0.4722537	0.4563427	0.4741784	0.4607509	0.4863905	0.5246212	0.4808576	0.484326	0.5073041	0.4428571	0.4550173	0.397541	0.4661922	0.4099217	0.43769	0.3223443	0.4555556	0.343949	0.3072289	0.3138686	0.3172414	
crow sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Raven	0.2108108	0.2727273	0.2761905	0.2857143	0.3495935	0.2685185	0.2881356	0.3714286	0.3619048	0.3070175	0.2183099	0.2682927	0.1992337	0.2664835	0.2023256	0.1855524	0.1813953	0.2183463	0.2183007	0.2229437	0.2081871	0.2340426	0.2432	0.2241611	0.2302158	0.2151899	0.2056239	0.2015855	0.2339374	0.2065728	0.2730375	0.2449704	0.2537879	0.2924962	0.2068966	0.2669323	0.2380952	0.2197232	0.25	0.2188612	0.2532637	0.2097264	0.2124542	0.262963	0.1910828	0.2048193	0.2627737	0.3448276	
crow/raven sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-capped Chickadee	0.3081081	0.2613636	0.3904762	0.3142857	0.3821138	0.4907407	0.559322	0.4285714	0.4380952	0.3596491	0.3169014	0.2682927	0.2796935	0.3159341	0.3069767	0.276204	0.2852713	0.3036176	0.3346405	0.3354978	0.2678363	0.2659574	0.2848	0.2268456	0.247482	0.2798875	0.3286467	0.3159683	0.4069193	0.3740219	0.3481229	0.3633136	0.3276515	0.3859112	0.3667712	0.3891102	0.3428571	0.3408304	0.295082	0.2953737	0.2793734	0.2948328	0.2967033	0.3222222	0.3566879	0.3554217	0.4671533	0.4275862	
Boreal Chickadee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0087719	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015504	0.0015	0.0	0.0	0.0	0.0013298	0.0016	0.0015	0.0015	0.0014065	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068966	
Horned Lark	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0014164	0.0046512	0.0103359	0.0013072	0.004329	0.0011696	0.0	0.0016	0.0	0.0028777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0153139	0.0485893	0.0730412	0.0809524	0.0795848	0.0819672	0.1032028	0.0287206	0.0030395	0.007326	0.0	0.0	0.0060241	0.0	0.0	
Bank Swallow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015504	0.003876	0.0222222	0.036075	0.0678363	0.0651596	0.0688	0.0724832	0.0633094	0.0604782	0.0386643	0.0294451	0.014827	0.0109546	0.0	0.0011834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tree Swallow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0082418	0.0209302	0.0495751	0.0465116	0.0981912	0.0862745	0.0851371	0.1134503	0.0864362	0.0896	0.0832215	0.0820144	0.0590717	0.0474517	0.0283126	0.0164745	0.0156495	0.0136519	0.008284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Purple Martin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013298	0.0	0.0	0.0014388	0.0	0.0	0.0	0.0	0.0	0.0	0.0011834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Rough-winged Swallow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014164	0.0031008	0.0116279	0.0130719	0.0151515	0.0116959	0.0106383	0.0112	0.0174497	0.018705	0.0112518	0.0105448	0.006795	0.0	0.0031299	0.003413	0.0011834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Barn Swallow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023256	0.0254958	0.0434109	0.0930233	0.0954248	0.1154401	0.1590643	0.1143617	0.1104	0.1409396	0.1122302	0.1448664	0.1353251	0.1347678	0.1186161	0.1377152	0.0904437	0.0544379	0.0113636	0.0045942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cliff Swallow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0042493	0.0031008	0.005168	0.0130719	0.017316	0.0233918	0.0199468	0.0224	0.0295302	0.0158273	0.0407876	0.0246046	0.0192525	0.0115321	0.0219092	0.0187713	0.0130178	0.0037879	0.0015314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
swallow sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0141643	0.0170543	0.0400517	0.0509804	0.0519481	0.0526316	0.0545213	0.064	0.0711409	0.0935252	0.1026723	0.0913884	0.0804077	0.062603	0.0610329	0.0324232	0.0177515	0.0056818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruby-crowned Kinglet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038314	0.0384615	0.0418605	0.1373938	0.151938	0.126615	0.069281	0.0310245	0.0233918	0.0359043	0.0224	0.0067114	0.0071942	0.0112518	0.0123023	0.002265	0.0131796	0.0093897	0.0119454	0.0035503	0.0094697	0.0245023	0.0297806	0.0730412	0.0507937	0.0519031	0.0245902	0.0266904	0.0	0.0	0.003663	0.0	0.0	0.0	0.0	0.0	
Golden-crowned Kinglet	0.027027	0.0	0.0015	0.05	0.0	0.0092593	0.0169492	0.0	0.0285714	0.0087719	0.0140845	0.0182927	0.0421456	0.0824176	0.0813953	0.0580737	0.0651163	0.0581395	0.0248366	0.0353535	0.0350877	0.0625	0.0704	0.0348993	0.0230216	0.0253165	0.0246046	0.0237826	0.0527183	0.0625978	0.0238908	0.0414201	0.0492424	0.0612557	0.0862069	0.1460823	0.1063492	0.1280277	0.0901639	0.0587189	0.0313316	0.0151976	0.010989	0.0074074	0.0127389	0.0120482	0.0364964	0.0551724	
Ruby-crowned/Golden-crowned Kinglet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-breasted Nuthatch	0.0864865	0.1704545	0.1428571	0.1357143	0.0894309	0.2222222	0.3389831	0.2	0.1714286	0.1403509	0.1056338	0.1097561	0.0881226	0.1126374	0.0790698	0.0651558	0.0496124	0.0671835	0.0457516	0.041847	0.0421053	0.0239362	0.0352	0.0322148	0.0532374	0.0646976	0.0738137	0.0724802	0.092257	0.086072	0.0819113	0.0497041	0.0568182	0.0918836	0.0846395	0.1128818	0.0984127	0.1089965	0.0983607	0.0996441	0.1148825	0.1215805	0.1098901	0.1814815	0.1719745	0.1385542	0.2262774	0.2137931	
Red-breasted Nuthatch	0.172973	0.1590909	0.1904762	0.15	0.2113821	0.3425926	0.4067797	0.2285714	0.2285714	0.2280702	0.1901408	0.1707317	0.1762452	0.1620879	0.1790698	0.1643059	0.2186047	0.2739018	0.2601307	0.2561328	0.1964912	0.206117	0.2336	0.1731544	0.1784173	0.137834	0.1669596	0.1778029	0.2372323	0.2660407	0.2354949	0.2804734	0.2670455	0.295559	0.2617555	0.2363878	0.2	0.1885813	0.1680328	0.1690391	0.1331593	0.1793313	0.1868132	0.2	0.2356688	0.2228916	0.3430657	0.2965517	
Brown Creeper	0.0324324	0.0113636	0.0095238	0.0142857	0.0243902	0.0185185	0.0254237	0.0285714	0.0285714	0.0614035	0.0140845	0.0182927	0.0191571	0.0659341	0.0511628	0.0495751	0.0573643	0.0478036	0.0575163	0.047619	0.0350877	0.0531915	0.0576	0.0362416	0.0417266	0.0407876	0.0456942	0.0385051	0.0741351	0.0532081	0.0494881	0.035503	0.0378788	0.0382848	0.0454545	0.0358566	0.0222222	0.0415225	0.022541	0.019573	0.0104439	0.0091185	0.018315	0.0111111	0.0318471	0.0	0.0145985	0.0275862	
Blue-gray Gnatcatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031008	0.0	0.0052288	0.0021645	0.0015	0.0	0.0	0.0	0.0014388	0.0	0.0	0.0	0.0016474	0.0	0.0	0.0	0.0	0.0	0.0015674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037037	0.0	0.0	0.0	0.0	
Rock Wren	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern House Wren	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0042493	0.0031008	0.0180879	0.0431373	0.038961	0.0584795	0.0598404	0.0576	0.0469799	0.0345324	0.0379747	0.0439367	0.0237826	0.0313015	0.0234742	0.0187713	0.0272189	0.0132576	0.007657	0.0015674	0.0092961	0.0047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Winter Wren	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0038314	0.0412088	0.0325581	0.0481586	0.0527132	0.0633075	0.0810458	0.0800866	0.0830409	0.1170213	0.128	0.0993289	0.0805755	0.0801688	0.0685413	0.0396376	0.0444811	0.0234742	0.0170648	0.0094675	0.0151515	0.007657	0.0141066	0.0265604	0.0174603	0.0207612	0.0143443	0.019573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sedge Wren	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003876	0.0039216	0.002886	0.0105263	0.0146277	0.0112	0.0120805	0.0086331	0.0056259	0.0070299	0.0033975	0.0065898	0.0015649	0.0017065	0.0	0.0	0.0	0.0	0.001328	0.0031746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Marsh Wren	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013423	0.0	0.0014065	0.0052724	0.0011325	0.0032949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Carolina Wren	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
wren sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.215E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002265	0.0	0.0	0.0	0.0011834	0.0	0.0	0.0	0.0	0.0	0.0017301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
European Starling	0.1081081	0.1477273	0.1428571	0.1071429	0.097561	0.0555556	0.1440678	0.1	0.1142857	0.1052632	0.1267606	0.1280488	0.1111111	0.1208791	0.0767442	0.1033994	0.0775194	0.0904393	0.0745098	0.0836941	0.1181287	0.1156915	0.1072	0.0832215	0.0776978	0.0675105	0.0544815	0.0532276	0.0411862	0.0375587	0.0409556	0.035503	0.0227273	0.0367534	0.0454545	0.0517928	0.047619	0.0311419	0.0409836	0.0747331	0.0887728	0.0699088	0.0915751	0.1074074	0.1210191	0.0903614	0.1094891	0.137931	
Gray Catbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060976	0.0	0.0	0.0	0.0	0.0015504	0.0219638	0.0797386	0.0894661	0.0795322	0.0864362	0.0784	0.0751678	0.0748201	0.0801688	0.0685413	0.0690827	0.0658979	0.0751174	0.0853242	0.0887574	0.0454545	0.0444104	0.0423197	0.0385126	0.0174603	0.0034602	0.0020492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068966	
Brown Thrasher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027473	0.0015	0.0169972	0.0356589	0.0594315	0.0575163	0.0505051	0.0573099	0.0691489	0.0528	0.0322148	0.0258993	0.0225035	0.026362	0.01359	0.0164745	0.0062598	0.0102389	0.0189349	0.0037879	0.007657	0.0	0.0	0.0015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sage Thrasher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
