









Frequency of observations in the selected location(s).:
Number of taxa: 	386

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	112.0	94.0	145.0	125.0	115.0	192.0	197.0	63.0	58.0	55.0	78.0	163.0	145.0	154.0	157.0	330.0	272.0	381.0	561.0	986.0	668.0	509.0	379.0	598.0	361.0	409.0	358.0	419.0	260.0	303.0	290.0	555.0	305.0	339.0	290.0	426.0	331.0	478.0	282.0	383.0	184.0	136.0	89.0	105.0	60.0	36.0	166.0	100.0	

Alder/Willow Flycatcher (Traill's Flycatcher)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017825	0.0070994	0.004491	0.0039293	0.0	0.0	0.0	0.002445	0.0	0.0	0.0	0.0132013	0.0034483	0.0018018	0.0032787	0.0029499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Least Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147059	0.0524934	0.1319073	0.0649087	0.0344311	0.0353635	0.0237467	0.0401338	0.0277008	0.0244499	0.0195531	0.0	0.0115385	0.0264026	0.0655172	0.027027	0.0262295	0.0294985	0.0	0.0023474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Empidonax sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052493	0.0053476	0.010142	0.002994	0.0	0.0026385	0.0016722	0.0027701	0.002445	0.0111732	0.0023866	0.0015	0.0066007	0.0137931	0.0054054	0.0065574	0.0029499	0.0034483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Phoebe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0137931	0.1168831	0.1401274	0.0969697	0.0367647	0.0314961	0.0374332	0.0486815	0.0538922	0.0373281	0.0343008	0.0301003	0.0415512	0.0317848	0.0223464	0.0357995	0.0230769	0.0363036	0.0448276	0.0504505	0.0491803	0.0442478	0.0275862	0.028169	0.0120846	0.0	0.0015	0.002611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Say's Phoebe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ash-throated Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Great Crested Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036765	0.0341207	0.0926916	0.1004057	0.1511976	0.1394892	0.1029024	0.1003344	0.0609418	0.0317848	0.0502793	0.0572792	0.0423077	0.0231023	0.0344828	0.018018	0.0131148	0.0058997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western Kingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023474	0.0030211	0.0	0.0	0.0052219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Kingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0183824	0.0551181	0.1354724	0.1409736	0.1032934	0.0451866	0.0580475	0.0602007	0.033241	0.0611247	0.0502793	0.0811456	0.0461538	0.0528053	0.0931034	0.1153153	0.042623	0.0176991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Scissor-tailed Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
new world flycatcher sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-eyed Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-throated Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071301	0.0	0.0	0.0	0.0	0.0	0.0	0.002445	0.0	0.0	0.0	0.0	0.0	0.0018018	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-headed Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060606	0.0110294	0.0446194	0.0552585	0.0344828	0.0359281	0.0353635	0.0211082	0.0250836	0.0138504	0.0317848	0.0111732	0.0095465	0.0307692	0.0033003	0.0172414	0.0108108	0.0327869	0.0412979	0.0310345	0.0234742	0.0181269	0.0146444	0.0070922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Philadelphia Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0231729	0.020284	0.010479	0.0	0.0	0.0	0.0055402	0.0	0.0	0.0	0.0	0.0033003	0.0172414	0.009009	0.042623	0.0147493	0.0034483	0.0023474	0.0015	0.0	0.0	0.002611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Warbling Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0104987	0.0338681	0.0223124	0.0209581	0.0058939	0.0026385	0.0117057	0.0027701	0.0195599	0.0055866	0.0119332	0.0038462	0.0132013	0.0068966	0.0054054	0.0032787	0.0029499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-eyed Vireo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0288714	0.228164	0.362069	0.5179641	0.497053	0.5435356	0.4949833	0.4265928	0.4938875	0.4078212	0.3221957	0.2730769	0.2607261	0.3172414	0.2918919	0.2491803	0.1356932	0.0448276	0.0211268	0.0030211	0.0	0.0	0.0	0.0054348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
vireo sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Loggerhead Shrike	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shrike	0.0089286	0.0319149	0.0482759	0.08	0.1391304	0.0260417	0.0304569	0.0015	0.0862069	0.0015	0.0128205	0.0245399	0.0344828	0.0194805	0.0063694	0.0121212	0.0	0.0026247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041841	0.0177305	0.1122715	0.1576087	0.1764706	0.1235955	0.0857143	0.0833333	0.0277778	0.060241	0.05	
Canada Jay	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020284	0.001497	0.0019646	0.0	0.0016722	0.0027701	0.0	0.0055866	0.0023866	0.0038462	0.0066007	0.0015	0.0	0.0015	0.0	0.0	0.0023474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue Jay	0.2946429	0.2021277	0.137931	0.208	0.1652174	0.2395833	0.2436548	0.3015873	0.2068966	0.2363636	0.1666667	0.0981595	0.1448276	0.1103896	0.1528662	0.0939394	0.2132353	0.3727034	0.4099822	0.351927	0.3083832	0.2671906	0.237467	0.2809365	0.1578947	0.1760391	0.2653631	0.2386635	0.2769231	0.2871287	0.2758621	0.3279279	0.4459016	0.5368732	0.5517241	0.5399061	0.4199396	0.4267782	0.4184397	0.4020888	0.3913043	0.3823529	0.3033708	0.1714286	0.2166667	0.1666667	0.2831325	0.18	
American Crow	0.3303571	0.2659574	0.3172414	0.4	0.2782609	0.328125	0.3604061	0.4761905	0.5	0.7090909	0.7307692	0.6196319	0.6068966	0.6103896	0.522293	0.5272727	0.4889706	0.4776903	0.4991087	0.464503	0.4715569	0.4891945	0.4775726	0.4046823	0.365651	0.4278729	0.4804469	0.4630072	0.4307692	0.4323432	0.4965517	0.5891892	0.6885246	0.6843658	0.6931034	0.6431925	0.6223565	0.6297071	0.6489362	0.6109661	0.5978261	0.5073529	0.3707865	0.4095238	0.5	0.3055556	0.560241	0.37	
Common Raven	0.4107143	0.2234043	0.3724138	0.368	0.3826087	0.390625	0.3096447	0.3968254	0.2068966	0.3636364	0.3333333	0.3680982	0.3448276	0.1948052	0.2165605	0.2424242	0.1875	0.191601	0.2156863	0.1967546	0.1796407	0.1532417	0.1583113	0.132107	0.099723	0.0977995	0.1284916	0.124105	0.1423077	0.1386139	0.162069	0.2936937	0.3114754	0.3421829	0.4103448	0.3450704	0.3111782	0.3263598	0.3262411	0.386423	0.4945652	0.4411765	0.4157303	0.2666667	0.3	0.2222222	0.373494	0.25	
crow/raven sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172414	0.0181818	0.0	0.0	0.0068966	0.0	0.0	0.0030303	0.0	0.0052493	0.0	0.0010142	0.0	0.0019646	0.0015	0.0016722	0.0	0.0	0.0	0.0095465	0.0	0.0	0.0	0.0018018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-capped Chickadee	0.4642857	0.3723404	0.3448276	0.368	0.4173913	0.5260417	0.5532995	0.5079365	0.3965517	0.5272727	0.474359	0.4233129	0.3793103	0.4155844	0.388535	0.3090909	0.3602941	0.3779528	0.3600713	0.2799189	0.251497	0.21611	0.2295515	0.2491639	0.1717452	0.3080685	0.3826816	0.372315	0.3923077	0.4158416	0.4103448	0.5009009	0.5639344	0.5634218	0.4793103	0.5140845	0.4954683	0.58159	0.5780142	0.5561358	0.6467391	0.5367647	0.6292135	0.4095238	0.4	0.25	0.6686747	0.32	
Boreal Chickadee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015873	0.0	0.0	0.0	0.0015	0.0	0.0064935	0.0	0.0	0.0015	0.0	0.0017825	0.0010142	0.0	0.0	0.0026385	0.0	0.0027701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0023474	0.0	0.0	0.0106383	0.0208877	0.0108696	0.0	0.0	0.0190476	0.0666667	0.0	0.0	0.0	
Tufted Titmouse	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0277778	0.0	0.0	
Horned Lark	0.0267857	0.0106383	0.0206897	0.008	0.026087	0.0416667	0.0507614	0.015873	0.0344828	0.0	0.0	0.006135	0.0	0.012987	0.0063694	0.0090909	0.0183824	0.0131234	0.0071301	0.0030426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032787	0.0560472	0.1551724	0.2183099	0.2024169	0.2217573	0.177305	0.2193211	0.2173913	0.1029412	0.011236	0.0	0.0166667	0.0277778	0.0	0.01	
Bank Swallow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0073529	0.0131234	0.0142602	0.015213	0.011976	0.0098232	0.005277	0.006689	0.0193906	0.00978	0.0111732	0.0143198	0.0038462	0.0033003	0.0103448	0.0144144	0.0065574	0.0029499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tree Swallow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068966	0.1103896	0.0764331	0.1818182	0.1875	0.1732283	0.14082	0.1724138	0.1856287	0.1335953	0.1345646	0.1337793	0.0803324	0.0611247	0.0502793	0.0548926	0.0307692	0.0165017	0.0482759	0.036036	0.0557377	0.0088496	0.0068966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Purple Martin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0017825	0.0020284	0.001497	0.0019646	0.0026385	0.0015	0.0	0.002445	0.0	0.0023866	0.0	0.0033003	0.0068966	0.0018018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Rough-winged Swallow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030303	0.0110294	0.015748	0.0124777	0.0192698	0.0374251	0.0157171	0.0131926	0.0133779	0.0138504	0.007335	0.0111732	0.026253	0.0115385	0.0015	0.0103448	0.0018018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Barn Swallow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063694	0.0878788	0.1360294	0.1364829	0.1479501	0.1399594	0.1601796	0.1787819	0.1741425	0.1605351	0.1357341	0.1687042	0.1843575	0.1909308	0.1846154	0.2013201	0.2172414	0.1459459	0.095082	0.0560472	0.0068966	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cliff Swallow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030303	0.0220588	0.0341207	0.0427807	0.0243408	0.0374251	0.0530452	0.055409	0.0468227	0.0193906	0.0415648	0.0530726	0.0477327	0.0153846	0.0264026	0.0068966	0.027027	0.0360656	0.0088496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
swallow sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012987	0.0	0.0212121	0.0441176	0.007874	0.0213904	0.0131846	0.002994	0.0058939	0.0105541	0.0050167	0.0027701	0.00978	0.0055866	0.0071599	0.0076923	0.0015	0.0068966	0.0054054	0.0131148	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruby-crowned Kinglet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0194805	0.0764331	0.1606061	0.1470588	0.0813648	0.0481283	0.015213	0.004491	0.0058939	0.0026385	0.0015	0.0	0.002445	0.0	0.0	0.0038462	0.009901	0.0	0.0018018	0.0065574	0.020649	0.037931	0.129108	0.102719	0.0711297	0.0496454	0.0443864	0.0054348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden-crowned Kinglet	0.0714286	0.0106383	0.0275862	0.024	0.0086957	0.03125	0.0050761	0.015873	0.0172414	0.0363636	0.0	0.0674847	0.1103448	0.2012987	0.1656051	0.1181818	0.1029412	0.0262467	0.0178253	0.0243408	0.0329341	0.0275049	0.0395778	0.041806	0.0304709	0.0146699	0.0167598	0.0310263	0.0153846	0.0231023	0.0241379	0.0234234	0.0131148	0.0353982	0.0448276	0.1384977	0.1480363	0.1485356	0.1843972	0.1853786	0.1847826	0.1176471	0.1685393	0.0285714	0.0833333	0.0277778	0.1746988	0.09	
White-breasted Nuthatch	0.1428571	0.0851064	0.062069	0.088	0.0782609	0.1666667	0.1878173	0.0793651	0.137931	0.1454545	0.0769231	0.0981595	0.1172414	0.1168831	0.089172	0.0606061	0.0441176	0.0393701	0.0231729	0.020284	0.010479	0.0137525	0.0158311	0.0183946	0.0277008	0.0366748	0.0558659	0.0453461	0.0423077	0.0462046	0.0586207	0.0576577	0.042623	0.0294985	0.0413793	0.0868545	0.0936556	0.1966527	0.1382979	0.1305483	0.0923913	0.0955882	0.1460674	0.1238095	0.1	0.0833333	0.1746988	0.15	
Red-breasted Nuthatch	0.1339286	0.0957447	0.0896552	0.088	0.0695652	0.0885417	0.1928934	0.1587302	0.0689655	0.1636364	0.0897436	0.1226994	0.1034483	0.1233766	0.1082803	0.1121212	0.2058824	0.2073491	0.2103387	0.1409736	0.1616766	0.1198428	0.1055409	0.1421405	0.0914127	0.1026895	0.1284916	0.1431981	0.1576923	0.1980198	0.2344828	0.2162162	0.2918033	0.2566372	0.2413793	0.185446	0.2024169	0.1359833	0.141844	0.1357702	0.0978261	0.125	0.1797753	0.0952381	0.1333333	0.0277778	0.2289157	0.12	
nuthatch sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Brown Creeper	0.0625	0.0212766	0.0137931	0.008	0.0173913	0.0104167	0.0406091	0.0	0.0172414	0.0015	0.0	0.0245399	0.062069	0.0649351	0.0828025	0.0848485	0.0808824	0.0341207	0.0320856	0.0223124	0.0374251	0.0314342	0.0343008	0.0334448	0.0193906	0.0268949	0.0223464	0.0286396	0.0307692	0.039604	0.0413793	0.0288288	0.0491803	0.0353982	0.0482759	0.0892019	0.0574018	0.0313808	0.0319149	0.0391645	0.0217391	0.0147059	0.011236	0.0285714	0.0015	0.0277778	0.060241	0.02	
Blue-gray Gnatcatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0073529	0.0131234	0.0356506	0.0091278	0.0	0.0	0.0026385	0.0	0.0	0.002445	0.0	0.0023866	0.0	0.0	0.0	0.0018018	0.0065574	0.0	0.0	0.0023474	0.0030211	0.0	0.0070922	0.002611	0.0054348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern House Wren	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0110294	0.0262467	0.0445633	0.0567951	0.0479042	0.0491159	0.0448549	0.0551839	0.0415512	0.0293399	0.0363128	0.026253	0.0115385	0.019802	0.0137931	0.0414414	0.0262295	0.0294985	0.0137931	0.0140845	0.0030211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Winter Wren	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0137931	0.0	0.0191083	0.0393939	0.0330882	0.023622	0.0409982	0.040568	0.0449102	0.0530452	0.0686016	0.09699	0.0470914	0.0440098	0.0530726	0.0477327	0.0192308	0.0066007	0.0068966	0.009009	0.0	0.020649	0.0034483	0.0234742	0.0241692	0.0083682	0.0	0.002611	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sedge Wren	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0104987	0.0124777	0.0294118	0.0359281	0.021611	0.0211082	0.0167224	0.0110803	0.002445	0.0083799	0.0047733	0.0038462	0.0	0.0	0.0018018	0.0	0.0058997	0.0034483	0.0046948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Marsh Wren	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007874	0.0196078	0.0162272	0.0224551	0.0255403	0.0237467	0.0100334	0.0110803	0.0293399	0.0446927	0.0238663	0.0038462	0.019802	0.0	0.0072072	0.0163934	0.0088496	0.0103448	0.0046948	0.0090634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Carolina Wren	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0029499	0.0	0.0	0.0015	0.0	0.0	0.002611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
wren sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
European Starling	0.2142857	0.1808511	0.2344828	0.224	0.1826087	0.2916667	0.2081218	0.2380952	0.2758621	0.3272727	0.2564103	0.2822086	0.2	0.2272727	0.1910828	0.2121212	0.2279412	0.1994751	0.2049911	0.1703854	0.1452096	0.1571709	0.2453826	0.1471572	0.0914127	0.0757946	0.0726257	0.0787589	0.0692308	0.0561056	0.0586207	0.0918919	0.1278689	0.159292	0.2172414	0.2206573	0.223565	0.1861925	0.2801418	0.2715405	0.3586957	0.2794118	0.1573034	0.1047619	0.2166667	0.3055556	0.2108434	0.13	
Gray Catbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0220588	0.0419948	0.1622103	0.0993915	0.0733533	0.0707269	0.0897098	0.0719064	0.066482	0.0855746	0.0530726	0.0548926	0.0769231	0.0693069	0.1275862	0.1225225	0.1114754	0.1268437	0.0931034	0.0422535	0.021148	0.0	0.0070922	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0120482	0.0	
Brown Thrasher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063694	0.0212121	0.0330882	0.0629921	0.0944742	0.0557809	0.0374251	0.0314342	0.0422164	0.0384615	0.0193906	0.0171149	0.0111732	0.0071599	0.0038462	0.0033003	0.0	0.0036036	0.0032787	0.0088496	0.0034483	0.0046948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Mockingbird	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036765	0.0052493	0.0106952	0.0010142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0034483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Bluebird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0128205	0.0122699	0.0137931	0.038961	0.0382166	0.0333333	0.0367647	0.0367454	0.0499109	0.0324544	0.0299401	0.0157171	0.0263852	0.0217391	0.0138504	0.00978	0.0055866	0.0143198	0.0192308	0.009901	0.0206897	0.0162162	0.0196721	0.0353982	0.0241379	0.0915493	0.1299094	0.0899582	0.212766	0.1331593	0.0815217	0.0514706	0.011236	0.0	0.0	0.0	0.0	0.0	
Mountain Bluebird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Varied Thrush	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.015873	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Veery	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0183727	0.0802139	0.0943205	0.1137725	0.1375246	0.116095	0.187291	0.1357341	0.1198044	0.047486	0.0310263	0.0038462	0.0066007	0.0206897	0.0216216	0.0032787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
